coord_key	n_samples	country	state	municipality	town	type	class	display_name
56.849,8.6134		Danmark	Region Nordjylland	Thisted Kommune	Gærup	hamlet	place	Gærup, Thisted Kommune, Region Nordjylland, Danmark
56.8492,8.6141		Danmark	Region Nordjylland	Thisted Kommune	Gærup	hamlet	place	Gærup, Thisted Kommune, Region Nordjylland, Danmark
56.8495,8.6144		Danmark	Region Nordjylland	Thisted Kommune	Gærup	hamlet	place	Gærup, Thisted Kommune, Region Nordjylland, Danmark
56.8498,8.6151		Danmark	Region Nordjylland	Thisted Kommune	Gærup	hamlet	place	Gærup, Thisted Kommune, Region Nordjylland, Danmark
56.8499,8.6149		Danmark	Region Nordjylland	Thisted Kommune	Gærup	hamlet	place	Gærup, Thisted Kommune, Region Nordjylland, Danmark
56.85,8.6152		Danmark	Region Nordjylland	Thisted Kommune	Gærup	hamlet	place	Gærup, Thisted Kommune, Region Nordjylland, Danmark
56.85,9.8562		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8502,9.8685		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8512,9.851		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8514,9.8611		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8518,9.7001		Danmark	Region Nordjylland	Rebild Kommune	Suldrup	hamlet	place	Hjedsbæk, Suldrup, Rebild Kommune, Region Nordjylland, 9541, Danmark
56.8521,10.2559		Danmark	Region Nordjylland	Mariagerfjord Kommune		administrative	boundary	Mariagerfjord Kommune, Region Nordjylland, Danmark
56.8521,9.8536		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8522,9.8541		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8523,9.8536		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8524,9.8632		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8529,9.8552		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8531,9.8533		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8531,9.8621		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8533,9.8622		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8535,9.8535		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8536,9.8604		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8537,9.8591		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8537,9.8593		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8537,9.8621		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8538,9.8587		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8539,9.8613		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8543,9.8584		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8544,9.5549		Danmark	Region Nordjylland	Vesthimmerlands Kommune	Vegger	village	place	Vegger, Vesthimmerlands Kommune, Region Nordjylland, Danmark
56.8545,9.5551		Danmark	Region Nordjylland	Vesthimmerlands Kommune	Vegger	village	place	Vegger, Vesthimmerlands Kommune, Region Nordjylland, Danmark
56.8545,9.8565		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8545,9.86		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8547,9.8616		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8548,9.6986		Danmark	Region Nordjylland	Rebild Kommune	Suldrup	hamlet	place	Hjedsbæk, Suldrup, Rebild Kommune, Region Nordjylland, 9541, Danmark
56.8548,9.8582		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8549,9.6976		Danmark	Region Nordjylland	Rebild Kommune	Suldrup	hamlet	place	Hjedsbæk, Suldrup, Rebild Kommune, Region Nordjylland, 9541, Danmark
56.855,9.8643		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8552,9.8597		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8557,9.5541		Danmark	Region Nordjylland	Vesthimmerlands Kommune	Vegger	village	place	Vegger, Vesthimmerlands Kommune, Region Nordjylland, Danmark
56.8557,9.8585		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8558,9.8602		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8561,9.661		Danmark	Region Nordjylland	Rebild Kommune	Trængstrup	hamlet	place	Trængstrup, Rebild Kommune, Region Nordjylland, 9541, Danmark
56.8562,9.862		Danmark	Region Nordjylland	Rebild Kommune	Rebild	isolated_dwelling	place	Vedstedhus, Rebild, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8578,9.5554		Danmark	Region Nordjylland	Vesthimmerlands Kommune	Vegger	village	place	Vegger, Vesthimmerlands Kommune, Region Nordjylland, Danmark
56.8578,9.6574		Danmark	Region Nordjylland	Rebild Kommune	Trængstrup	hamlet	place	Trængstrup, Rebild Kommune, Region Nordjylland, 9541, Danmark
56.8582,9.6633		Danmark	Region Nordjylland	Rebild Kommune	Trængstrup	hamlet	place	Trængstrup, Rebild Kommune, Region Nordjylland, 9541, Danmark
56.8589,10.2251		Danmark	Region Nordjylland	Mariagerfjord Kommune		administrative	boundary	Mariagerfjord Kommune, Region Nordjylland, Danmark
56.8593,9.6574		Danmark	Region Nordjylland	Rebild Kommune	Trængstrup	hamlet	place	Trængstrup, Rebild Kommune, Region Nordjylland, 9541, Danmark
56.8603,8.4209		Danmark	Region Nordjylland	Thisted Kommune		administrative	boundary	Thisted Kommune, Region Nordjylland, Danmark
56.8609,8.4202		Danmark	Region Nordjylland	Thisted Kommune		administrative	boundary	Thisted Kommune, Region Nordjylland, Danmark
56.8611,9.8615		Danmark	Region Nordjylland	Rebild Kommune	Støvring	isolated_dwelling	place	Vaseholm, Støvring, Rebild Kommune, Region Nordjylland, 9530, Danmark
56.8612,9.8607		Danmark	Region Nordjylland	Rebild Kommune	Støvring	isolated_dwelling	place	Vaseholm, Støvring, Rebild Kommune, Region Nordjylland, 9530, Danmark
56.8612,9.8608		Danmark	Region Nordjylland	Rebild Kommune	Støvring	isolated_dwelling	place	Vaseholm, Støvring, Rebild Kommune, Region Nordjylland, 9530, Danmark
56.8615,10.2261		Danmark	Region Nordjylland	Aalborg Kommune		administrative	boundary	Aalborg Kommune, Region Nordjylland, Danmark
56.8617,9.8136		Danmark	Region Nordjylland	Rebild Kommune	Støvring	isolated_dwelling	place	Borup Gårde, Støvring, Rebild Kommune, Region Nordjylland, 9530, Danmark
56.8618,8.4219		Danmark	Region Nordjylland	Thisted Kommune		administrative	boundary	Thisted Kommune, Region Nordjylland, Danmark
56.8618,9.8137		Danmark	Region Nordjylland	Rebild Kommune	Støvring	isolated_dwelling	place	Borup Gårde, Støvring, Rebild Kommune, Region Nordjylland, 9530, Danmark
56.8621,8.4217		Danmark	Region Nordjylland	Thisted Kommune		administrative	boundary	Thisted Kommune, Region Nordjylland, Danmark
56.8624,9.8131		Danmark	Region Nordjylland	Rebild Kommune	Støvring	isolated_dwelling	place	Borup Gårde, Støvring, Rebild Kommune, Region Nordjylland, 9530, Danmark
56.8632,9.8147		Danmark	Region Nordjylland	Rebild Kommune	Støvring	isolated_dwelling	place	Borup Gårde, Støvring, Rebild Kommune, Region Nordjylland, 9530, Danmark
56.8636,9.8583		Danmark	Region Nordjylland	Rebild Kommune	Støvring	isolated_dwelling	place	Vaseholm, Støvring, Rebild Kommune, Region Nordjylland, 9530, Danmark
56.864,10.037		Danmark	Region Nordjylland	Rebild Kommune	Store Brøndum	isolated_dwelling	place	Krastrup, Store Brøndum, Rebild Kommune, Region Nordjylland, 9293, Danmark
56.8641,8.4792		Danmark	Region Nordjylland	Thisted Kommune	Hørsted	hamlet	place	Hørsted, Thisted Kommune, Region Nordjylland, 7752, Danmark
56.8643,9.8165		Danmark	Region Nordjylland	Rebild Kommune	Støvring	isolated_dwelling	place	Borup Gårde, Støvring, Rebild Kommune, Region Nordjylland, 9530, Danmark
56.8646,9.8162		Danmark	Region Nordjylland	Rebild Kommune	Støvring	isolated_dwelling	place	Borup Gårde, Støvring, Rebild Kommune, Region Nordjylland, 9530, Danmark
56.8647,9.8172		Danmark	Region Nordjylland	Rebild Kommune	Støvring	isolated_dwelling	place	Borup Gårde, Støvring, Rebild Kommune, Region Nordjylland, 9530, Danmark
56.8648,9.8167		Danmark	Region Nordjylland	Rebild Kommune	Støvring	isolated_dwelling	place	Borup Gårde, Støvring, Rebild Kommune, Region Nordjylland, 9530, Danmark
56.8648,9.8176		Danmark	Region Nordjylland	Rebild Kommune	Støvring	isolated_dwelling	place	Borup Gårde, Støvring, Rebild Kommune, Region Nordjylland, 9530, Danmark
56.865,9.8173		Danmark	Region Nordjylland	Rebild Kommune	Støvring	isolated_dwelling	place	Borup Gårde, Støvring, Rebild Kommune, Region Nordjylland, 9530, Danmark
56.8655,9.8218		Danmark	Region Nordjylland	Rebild Kommune	Støvring	isolated_dwelling	place	Borup Gårde, Støvring, Rebild Kommune, Region Nordjylland, 9530, Danmark
56.8656,9.8202		Danmark	Region Nordjylland	Rebild Kommune	Støvring	isolated_dwelling	place	Borup Gårde, Støvring, Rebild Kommune, Region Nordjylland, 9530, Danmark
56.8658,9.8191		Danmark	Region Nordjylland	Rebild Kommune	Støvring	isolated_dwelling	place	Borup Gårde, Støvring, Rebild Kommune, Region Nordjylland, 9530, Danmark
56.8658,9.8206		Danmark	Region Nordjylland	Rebild Kommune	Støvring	isolated_dwelling	place	Borup Gårde, Støvring, Rebild Kommune, Region Nordjylland, 9530, Danmark
56.8659,9.8179		Danmark	Region Nordjylland	Rebild Kommune	Støvring	isolated_dwelling	place	Borup Gårde, Støvring, Rebild Kommune, Region Nordjylland, 9530, Danmark
56.8659,9.8182		Danmark	Region Nordjylland	Rebild Kommune	Støvring	isolated_dwelling	place	Borup Gårde, Støvring, Rebild Kommune, Region Nordjylland, 9530, Danmark
56.8661,9.8194		Danmark	Region Nordjylland	Rebild Kommune	Støvring	isolated_dwelling	place	Borup Gårde, Støvring, Rebild Kommune, Region Nordjylland, 9530, Danmark
56.8669,9.8268		Danmark	Region Nordjylland	Rebild Kommune	Støvring	isolated_dwelling	place	Borup Gårde, Støvring, Rebild Kommune, Region Nordjylland, 9530, Danmark
56.8683,8.8275		Danmark	Region Nordjylland	Morsø Kommune	Skarum	hamlet	place	Skarum, Morsø Kommune, Region Nordjylland, Danmark
56.8686,9.4153		Danmark	Region Nordjylland	Vesthimmerlands Kommune	Gatten	hamlet	place	Gatten, Vesthimmerlands Kommune, Region Nordjylland, Danmark
56.8687,9.6156		Danmark	Region Nordjylland	Vesthimmerlands Kommune		administrative	boundary	Vesthimmerlands Kommune, Region Nordjylland, Danmark
56.869,9.6127		Danmark	Region Nordjylland	Vesthimmerlands Kommune		administrative	boundary	Vesthimmerlands Kommune, Region Nordjylland, Danmark
56.8715,10.2007		Danmark	Region Nordjylland	Aalborg Kommune		administrative	boundary	Aalborg Kommune, Region Nordjylland, Danmark
56.8733,8.3293		Danmark	Region Nordjylland	Thisted Kommune		administrative	boundary	Thisted Kommune, Region Nordjylland, Danmark
56.8799,9.443		Danmark	Region Nordjylland	Vesthimmerlands Kommune		administrative	boundary	Vesthimmerlands Kommune, Region Nordjylland, Danmark
56.8829,10.2052		Danmark	Region Nordjylland	Aalborg Kommune		administrative	boundary	Aalborg Kommune, Region Nordjylland, Danmark
56.8834,9.8363		Danmark	Region Nordjylland	Rebild Kommune	Støvring	town	place	Støvring, Rebild Kommune, Region Nordjylland, 9530, Danmark
56.8836,9.4513		Danmark	Region Nordjylland	Vesthimmerlands Kommune		administrative	boundary	Vesthimmerlands Kommune, Region Nordjylland, Danmark
56.8837,10.1133		Danmark	Region Nordjylland	Aalborg Kommune	Kongerslev	village	place	Kongerslev, Aalborg Kommune, Region Nordjylland, 9293, Danmark
56.8837,9.8363		Danmark	Region Nordjylland	Rebild Kommune	Støvring	town	place	Støvring, Rebild Kommune, Region Nordjylland, 9530, Danmark
56.8839,10.1138		Danmark	Region Nordjylland	Aalborg Kommune	Kongerslev	village	place	Kongerslev, Aalborg Kommune, Region Nordjylland, 9293, Danmark
56.8842,10.0667		Danmark	Region Nordjylland	Rebild Kommune	Skibsted	village	place	Skibsted, Rebild Kommune, Region Nordjylland, 9293, Danmark
56.8844,9.9256		Danmark	Region Nordjylland	Rebild Kommune	Skindbjerg	isolated_dwelling	place	Skindbjerglund, Skindbjerg, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8845,9.9239		Danmark	Region Nordjylland	Rebild Kommune	Skindbjerg	isolated_dwelling	place	Skindbjerglund, Skindbjerg, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8848,9.4539		Danmark	Region Nordjylland	Vesthimmerlands Kommune		administrative	boundary	Vesthimmerlands Kommune, Region Nordjylland, Danmark
56.8849,9.9223		Danmark	Region Nordjylland	Rebild Kommune	Skindbjerg	isolated_dwelling	place	Skindbjerglund, Skindbjerg, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.885,10.1406		Danmark	Region Nordjylland	Aalborg Kommune	Kongerslev	village	place	Kongerslev, Aalborg Kommune, Region Nordjylland, 9293, Danmark
56.8855,9.1709		Danmark	Region Nordjylland	Vesthimmerlands Kommune	Rønbjerg	hamlet	place	Rønbjerg Huse, Rønbjerg, Vesthimmerlands Kommune, Region Nordjylland, 9681, Danmark
56.8855,9.9026		Danmark	Region Nordjylland	Aalborg Kommune		administrative	boundary	Aalborg Kommune, Region Nordjylland, Danmark
56.8858,9.9215		Danmark	Region Nordjylland	Rebild Kommune	Skindbjerg	isolated_dwelling	place	Skindbjerglund, Skindbjerg, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8858,9.9231		Danmark	Region Nordjylland	Rebild Kommune	Skindbjerg	isolated_dwelling	place	Skindbjerglund, Skindbjerg, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.886,9.4556		Danmark	Region Nordjylland	Vesthimmerlands Kommune		administrative	boundary	Vesthimmerlands Kommune, Region Nordjylland, Danmark
56.886,9.4605		Danmark	Region Nordjylland	Vesthimmerlands Kommune		administrative	boundary	Vesthimmerlands Kommune, Region Nordjylland, Danmark
56.8862,9.4606		Danmark	Region Nordjylland	Vesthimmerlands Kommune		administrative	boundary	Vesthimmerlands Kommune, Region Nordjylland, Danmark
56.8863,9.9216		Danmark	Region Nordjylland	Rebild Kommune	Skindbjerg	isolated_dwelling	place	Skindbjerglund, Skindbjerg, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8864,9.5884		Danmark	Region Nordjylland	Rebild Kommune		administrative	boundary	Rebild Kommune, Region Nordjylland, Danmark
56.8865,9.9251		Danmark	Region Nordjylland	Rebild Kommune	Skindbjerg	isolated_dwelling	place	Skindbjerglund, Skindbjerg, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8866,9.5882		Danmark	Region Nordjylland	Rebild Kommune		administrative	boundary	Rebild Kommune, Region Nordjylland, Danmark
56.8867,9.4599		Danmark	Region Nordjylland	Vesthimmerlands Kommune		administrative	boundary	Vesthimmerlands Kommune, Region Nordjylland, Danmark
56.8867,9.4601		Danmark	Region Nordjylland	Vesthimmerlands Kommune		administrative	boundary	Vesthimmerlands Kommune, Region Nordjylland, Danmark
56.8867,9.4607		Danmark	Region Nordjylland	Vesthimmerlands Kommune		administrative	boundary	Vesthimmerlands Kommune, Region Nordjylland, Danmark
56.8871,9.4576		Danmark	Region Nordjylland	Vesthimmerlands Kommune		administrative	boundary	Vesthimmerlands Kommune, Region Nordjylland, Danmark
56.8871,9.4582		Danmark	Region Nordjylland	Vesthimmerlands Kommune		administrative	boundary	Vesthimmerlands Kommune, Region Nordjylland, Danmark
56.8871,9.4589		Danmark	Region Nordjylland	Vesthimmerlands Kommune		administrative	boundary	Vesthimmerlands Kommune, Region Nordjylland, Danmark
56.8871,9.4593		Danmark	Region Nordjylland	Vesthimmerlands Kommune		administrative	boundary	Vesthimmerlands Kommune, Region Nordjylland, Danmark
56.8872,9.9192		Danmark	Region Nordjylland	Rebild Kommune	Skindbjerg	isolated_dwelling	place	Skindbjerglund, Skindbjerg, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8873,9.4578		Danmark	Region Nordjylland	Vesthimmerlands Kommune		administrative	boundary	Vesthimmerlands Kommune, Region Nordjylland, Danmark
56.8874,8.4256		Danmark	Region Nordjylland	Thisted Kommune	Hågårde	hamlet	place	Hågårde, Thisted Kommune, Region Nordjylland, 7752, Danmark
56.8875,9.459		Danmark	Region Nordjylland	Vesthimmerlands Kommune		administrative	boundary	Vesthimmerlands Kommune, Region Nordjylland, Danmark
56.8875,9.9231		Danmark	Region Nordjylland	Rebild Kommune	Skindbjerg	isolated_dwelling	place	Skindbjerglund, Skindbjerg, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8876,9.9174		Danmark	Region Nordjylland	Rebild Kommune	Skindbjerg	isolated_dwelling	place	Skindbjerglund, Skindbjerg, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8877,9.4594		Danmark	Region Nordjylland	Vesthimmerlands Kommune		administrative	boundary	Vesthimmerlands Kommune, Region Nordjylland, Danmark
56.888,8.5897		Danmark	Region Nordjylland	Thisted Kommune	Sundby Thy	farm	place	Thy Gårdbutik Produktion, Stagstrup, Sundby Thy, Thisted Kommune, Region Nordjylland, 7752, Danmark
56.888,9.8052		Danmark	Region Nordjylland	Rebild Kommune	Sørup	village	place	Sørup, Rebild Kommune, Region Nordjylland, 9530, Danmark
56.888,9.9191		Danmark	Region Nordjylland	Rebild Kommune	Skindbjerg	isolated_dwelling	place	Skindbjerglund, Skindbjerg, Rebild Kommune, Region Nordjylland, 9520, Danmark
56.8881,9.5707		Danmark	Region Nordjylland	Vesthimmerlands Kommune	Vegger	isolated_dwelling	place	Vegger Gårde, Vegger, Vesthimmerlands Kommune, Region Nordjylland, Danmark
56.8883,8.674		Danmark	Region Nordjylland	Morsø Kommune	Sundby Mors	village	place	Sundby Mors, Morsø Kommune, Region Nordjylland, 7950, Danmark
56.8885,9.2462		Danmark	Region Nordjylland	Vesthimmerlands Kommune	Ranum	village	place	Ranum, Vesthimmerlands Kommune, Region Nordjylland, 9681, Danmark
56.8885,9.9251		Danmark	Region Nordjylland	Rebild Kommune	Skindbjerg	isolated_dwelling	place	Skindbjerglund, Skindbjerg, Rebild Kommune, Region Nordjylland, 9520, Danmark
